Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,1,2011-01-03,2011-01-09,30,30,0,0,1,0,0,1,0,0,1,1,2,28,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,2,2011-01-10,2011-01-16,27,27,0,0,0,0,0,0,0,0,1,1,1,26,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,3,2011-01-17,2011-01-23,32,32,0,0,0,0,0,0,0,0,1,1,1,31,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,4,2011-01-24,2011-01-30,27,27,0,0,0,0,0,0,0,0,1,1,1,26,No Report

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,5,2011-01-31,2011-02-06,27,26,0,0,0,0,0,0,0,0,2,2,2,24,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,6,2011-02-07,2011-02-13,30,30,0,0,0,0,0,0,0,0,0,0,0,30,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,7,2011-02-14,2011-02-20,36,35,0,0,0,0,0,0,0,0,0,0,0,35,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,8,2011-02-21,2011-02-27,28,28,0,0,0,0,0,0,0,0,0,0,0,28,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,9,2011-02-28,2011-03-06,35,35,0,0,2,0,0,2,0,0,0,0,2,33,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,10,2011-03-07,2011-03-13,36,35,0,0,0,0,0,0,0,0,1,1,1,34,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,11,2011-03-14,2011-03-20,27,26,0,0,0,0,0,0,0,0,0,0,0,26,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,12,2011-03-21,2011-03-27,30,30,0,1,0,0,0,1,0,0,0,0,1,29,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,13,2011-03-28,2011-04-03,29,29,0,0,0,0,0,0,0,0,0,0,0,29,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,14,2011-04-04,2011-04-10,35,35,0,0,0,0,0,0,0,0,1,1,1,34,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,15,2011-04-11,2011-04-17,21,21,0,0,0,0,0,0,0,0,0,0,0,21,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,16,2011-04-18,2011-04-24,8,8,0,0,0,0,0,0,0,0,0,0,0,8,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,17,2011-04-25,2011-05-01,35,35,0,0,0,0,0,0,0,0,0,0,0,35,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,18,2011-05-02,2011-05-08,34,34,0,0,0,0,0,0,0,0,0,0,0,34,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,19,2011-05-09,2011-05-15,28,28,0,0,0,0,0,0,0,0,0,0,0,28,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,20,2011-05-16,2011-05-22,28,28,0,1,0,0,0,1,0,0,2,2,3,25,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,21,2011-05-23,2011-05-29,29,29,0,0,0,0,0,0,0,0,0,0,0,29,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,22,2011-05-30,2011-06-05,28,28,0,0,0,0,0,0,0,0,1,1,1,27,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2011,23,2011-06-06,2011-06-12,26,26,0,0,0,0,0,0,0,0,2,2,2,24,Sporadic

