,Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
65,Ecuador,Region of the Americas of WHO,Tropical South America,1995,52,1995-12-25,1995-12-31,,,,,,,,,,,,,,,No Report
66,Ecuador,Region of the Americas of WHO,Tropical South America,1996,1,1996-01-01,1996-01-07,,,,,,,,,,,,,,,No Report
67,Ecuador,Region of the Americas of WHO,Tropical South America,1996,2,1996-01-08,1996-01-14,,,,,,,,,,,,,,,No Report
68,Ecuador,Region of the Americas of WHO,Tropical South America,1996,3,1996-01-15,1996-01-21,,,,,,,,,,,,,,,No Report
69,Ecuador,Region of the Americas of WHO,Tropical South America,1996,4,1996-01-22,1996-01-28,,,,,,,,,,,,,,,No Report
70,Ecuador,Region of the Americas of WHO,Tropical South America,1996,5,1996-01-29,1996-02-04,,,,,,,,,,,,,,,No Report
71,Ecuador,Region of the Americas of WHO,Tropical South America,1996,6,1996-02-05,1996-02-11,,,,,,,,,,,,,,,No Report
72,Ecuador,Region of the Americas of WHO,Tropical South America,1996,7,1996-02-12,1996-02-18,,,,,,,,,,,,,,,No Report
73,Ecuador,Region of the Americas of WHO,Tropical South America,1996,8,1996-02-19,1996-02-25,,,,,,,,,,,,,,,No Report
74,Ecuador,Region of the Americas of WHO,Tropical South America,1996,9,1996-02-26,1996-03-03,,,,,,,,,,,,,,,No Report
75,Ecuador,Region of the Americas of WHO,Tropical South America,1996,10,1996-03-04,1996-03-10,,,,,,,,,,,,,,,No Report
76,Ecuador,Region of the Americas of WHO,Tropical South America,1996,11,1996-03-11,1996-03-17,,,,,,,,,,,,,,,No Report
77,Ecuador,Region of the Americas of WHO,Tropical South America,1996,12,1996-03-18,1996-03-24,,,,,,,,,,,,,,,No Report
