Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,1,2019-12-30,2020-01-05,,12,0,0,0,,1,1,0,0,0,0,1,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,2,2020-01-06,2020-01-12,,27,0,0,0,,2,2,0,0,3,3,5,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,3,2020-01-13,2020-01-19,,34,0,0,0,,8,8,0,0,2,2,10,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,4,2020-01-20,2020-01-26,,49,0,0,0,,13,13,0,0,10,10,23,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,5,2020-01-27,2020-02-02,,142,0,0,0,,32,32,0,10,29,39,71,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,6,2020-02-03,2020-02-09,,127,0,0,0,,25,25,0,0,42,42,67,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,7,2020-02-10,2020-02-16,,85,0,0,0,,17,17,0,0,34,34,51,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,8,2020-02-17,2020-02-23,,64,0,0,0,,11,11,0,0,33,33,44,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,9,2020-02-24,2020-03-01,,58,0,0,0,,8,8,0,0,16,16,24,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,10,2020-03-02,2020-03-08,,20,0,0,0,,2,2,0,0,8,8,10,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,11,2020-03-09,2020-03-15,,,,,,,,0,,,0,0,0,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,13,2020-03-23,2020-03-29,,,,,,,,,,,,,,,No Report

Kosovo (in accordance with Security Council resolution 1244 (1999)),European Region of WHO,Eastern Europe,2020,14,2020-03-30,2020-04-05,,,,,,,,,,,,,,,No Report


