Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,1,2006-01-02,2006-01-08,,38,1,,0,,0,1,,,6,6,7,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,2,2006-01-09,2006-01-15,,78,2,,1,,0,3,,,6,6,9,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,3,2006-01-16,2006-01-22,,74,3,,3,,0,6,,,15,15,21,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,4,2006-01-23,2006-01-29,,121,0,,2,,0,2,,,38,38,40,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,5,2006-01-30,2006-02-05,,161,0,,0,,0,0,,,40,40,40,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,6,2006-02-06,2006-02-12,,142,2,,2,,0,4,,,27,27,31,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,7,2006-02-13,2006-02-19,,215,10,,4,,0,14,,,90,90,104,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,8,2006-02-20,2006-02-26,,154,5,,5,,0,10,,,45,45,55,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,9,2006-02-27,2006-03-05,,165,4,,2,,0,6,,,53,53,59,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,10,2006-03-06,2006-03-12,,94,1,,2,,0,3,,,25,25,28,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,11,2006-03-13,2006-03-19,,100,3,,2,,0,5,,,17,17,22,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,12,2006-03-20,2006-03-26,,102,9,,15,,0,24,,,13,13,37,,No Activity

United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,13,2006-03-27,2006-04-02,,71,10,,11,,0,21,,,2,2,23,,No Activity

